is_admin,id,score,created_at,surveyed_at,sessions,messages
1,284,10,2017-01-22T07:09:15Z,2017-02-22T07:09:15Z,3,13
1,2279,6,2017-01-22T09:49:16Z,2017-02-22T09:49:16Z,13,31
0,3429,9,2017-01-22T15:50:43Z,2017-02-22T15:50:43Z,128,216
1,29,10,2017-01-22T16:35:42Z,2017-02-22T16:35:42Z,19,51
1,679,9,2017-01-22T17:20:45Z,2017-02-22T17:20:45Z,95,341
1,486,9,2017-01-22T17:20:48Z,2017-02-22T17:20:48Z,14,45
1,215,9,2017-01-22T18:14:48Z,2017-02-22T18:14:48Z,3,16
1,1327,9,2017-01-22T19:40:43Z,2017-02-22T19:40:43Z,10,15
1,1485,10,2017-01-22T22:26:02Z,2017-02-22T22:26:02Z,52,135
1,2446,2,2017-01-22T22:55:53Z,2017-02-22T22:55:53Z,6,7
0,4192,0,2017-01-22T23:17:50Z,2017-02-22T23:17:50Z,4,15
0,4660,4,2017-01-23T00:28:07Z,2017-02-23T00:28:07Z,40,84
1,1101,9,2017-01-23T02:01:21Z,2017-02-23T02:01:21Z,127,368
0,3403,10,2017-01-23T02:30:46Z,2017-02-23T02:30:46Z,9,52
0,3504,9,2017-01-23T03:21:24Z,2017-02-23T03:21:24Z,8,25
1,1018,9,2017-01-23T10:25:00Z,2017-02-23T10:25:00Z,102,392
0,2863,9,2017-01-23T10:28:37Z,2017-02-23T10:28:37Z,6,20
0,2832,10,2017-01-23T11:20:26Z,2017-02-23T11:20:26Z,7,29
1,1006,10,2017-01-23T12:58:17Z,2017-02-23T12:58:17Z,76,146
1,2652,7,2017-01-23T14:46:48Z,2017-02-23T14:46:48Z,23,64
0,2824,10,2017-01-23T14:55:27Z,2017-02-23T14:55:27Z,112,510
0,3989,3,2017-01-23T15:48:54Z,2017-02-23T15:48:54Z,79,187
1,1358,9,2017-01-23T17:10:13Z,2017-02-23T17:10:13Z,49,69
0,3874,5,2017-01-23T18:38:34Z,2017-02-23T18:38:34Z,4,7
1,2182,5,2017-01-23T19:16:29Z,2017-02-23T19:16:29Z,134,348
0,4264,0,2017-01-23T23:11:31Z,2017-02-23T23:11:31Z,3,13
0,5036,8,2017-01-23T23:25:48Z,2017-02-23T23:25:48Z,112,321
1,1074,9,2017-01-24T00:54:45Z,2017-02-24T00:54:45Z,8,36
0,4945,8,2017-01-24T03:58:27Z,2017-02-24T03:58:27Z,29,78
1,271,10,2017-01-24T07:52:29Z,2017-02-24T07:52:29Z,22,73
1,1769,10,2017-01-24T08:24:26Z,2017-02-24T08:24:26Z,37,51
0,3229,9,2017-01-24T08:53:36Z,2017-02-24T08:53:36Z,80,280
1,917,10,2017-01-24T15:25:47Z,2017-02-24T15:25:47Z,86,178
1,2284,1,2017-01-24T16:41:46Z,2017-02-24T16:41:46Z,50,170
1,2045,2,2017-01-24T17:56:40Z,2017-02-24T17:56:40Z,111,322
0,4513,4,2017-01-24T18:17:16Z,2017-02-24T18:17:16Z,48,197
0,3286,9,2017-01-24T18:19:33Z,2017-02-24T18:19:33Z,5,18
1,1380,10,2017-01-24T18:49:44Z,2017-02-24T18:49:44Z,134,366
1,2173,5,2017-01-24T20:38:19Z,2017-02-24T20:38:19Z,7,11
1,2578,5,2017-01-24T21:00:51Z,2017-02-24T21:00:51Z,16,61
0,4692,0,2017-01-24T21:02:04Z,2017-02-24T21:02:04Z,4,9
1,129,9,2017-01-24T22:29:52Z,2017-02-24T22:29:52Z,59,254
0,3272,9,2017-01-24T23:30:55Z,2017-02-24T23:30:55Z,6,19
0,3421,9,2017-01-24T23:42:16Z,2017-02-24T23:42:16Z,72,274
1,1338,10,2017-01-25T01:58:07Z,2017-02-25T01:58:07Z,125,534
0,3733,0,2017-01-25T03:45:20Z,2017-02-25T03:45:20Z,77,202
1,1786,10,2017-01-25T04:47:12Z,2017-02-25T04:47:12Z,31,38
0,5047,8,2017-01-25T07:58:55Z,2017-02-25T07:58:55Z,53,119
1,846,9,2017-01-25T08:36:25Z,2017-02-25T08:36:25Z,10,39
1,583,9,2017-01-25T09:59:46Z,2017-02-25T09:59:46Z,8,24
1,2408,6,2017-01-25T11:12:38Z,2017-02-25T11:12:38Z,92,238
1,1846,2,2017-01-25T12:00:51Z,2017-02-25T12:00:51Z,126,452
1,2154,6,2017-01-25T12:59:19Z,2017-02-25T12:59:19Z,3,13
1,707,9,2017-01-25T15:41:32Z,2017-02-25T15:41:32Z,79,253
0,4810,4,2017-01-25T15:47:05Z,2017-02-25T15:47:05Z,14,70
1,555,10,2017-01-25T17:20:24Z,2017-02-25T17:20:24Z,73,170
0,2796,10,2017-01-25T20:12:29Z,2017-02-25T20:12:29Z,99,188
0,4944,8,2017-01-25T20:17:59Z,2017-02-25T20:17:59Z,129,409
1,2233,1,2017-01-25T21:51:39Z,2017-02-25T21:51:39Z,36,60
1,733,10,2017-01-25T22:08:02Z,2017-02-25T22:08:02Z,9,10
0,2767,10,2017-01-25T23:11:28Z,2017-02-25T23:11:28Z,10,36
0,4241,0,2017-01-25T23:34:51Z,2017-02-25T23:34:51Z,30,87
0,4470,3,2017-01-26T00:15:23Z,2017-02-26T00:15:23Z,69,162
0,2723,10,2017-01-26T05:38:37Z,2017-02-26T05:38:37Z,19,22
0,4032,1,2017-01-26T08:57:41Z,2017-02-26T08:57:41Z,49,122
1,2702,7,2017-01-26T09:40:51Z,2017-02-26T09:40:51Z,47,181
1,2127,3,2017-01-26T10:51:40Z,2017-02-26T10:51:40Z,3,10
0,3835,0,2017-01-26T11:00:59Z,2017-02-26T11:00:59Z,67,236
0,3829,0,2017-01-26T11:07:04Z,2017-02-26T11:07:04Z,9,10
0,3149,10,2017-01-26T11:16:20Z,2017-02-26T11:16:20Z,5,19
1,1163,10,2017-01-26T11:38:16Z,2017-02-26T11:38:16Z,7,28
0,5152,7,2017-01-26T13:19:43Z,2017-02-26T13:19:43Z,26,120
1,2028,5,2017-01-26T13:22:30Z,2017-02-26T13:22:30Z,18,23
1,798,9,2017-01-26T13:45:02Z,2017-02-26T13:45:02Z,67,201
0,5133,8,2017-01-26T14:40:18Z,2017-02-26T14:40:18Z,11,36
1,1737,10,2017-01-26T16:06:02Z,2017-02-26T16:06:02Z,12,43
0,4085,0,2017-01-26T20:51:14Z,2017-02-26T20:51:14Z,15,50
0,3370,9,2017-01-26T22:02:24Z,2017-02-26T22:02:24Z,36,170
0,3133,10,2017-01-26T22:16:17Z,2017-02-26T22:16:17Z,7,20
0,2935,10,2017-01-26T23:40:04Z,2017-02-26T23:40:04Z,17,65
1,743,9,2017-01-27T01:12:54Z,2017-02-27T01:12:54Z,34,106
0,3844,3,2017-01-27T01:18:06Z,2017-02-27T01:18:06Z,33,153
0,3714,4,2017-01-27T03:02:13Z,2017-02-27T03:02:13Z,25,42
0,2975,10,2017-01-27T05:22:06Z,2017-02-27T05:22:06Z,11,35
0,4005,3,2017-01-27T07:03:08Z,2017-02-27T07:03:08Z,4,10
1,312,9,2017-01-27T10:26:30Z,2017-02-27T10:26:30Z,62,245
1,523,10,2017-01-27T10:39:02Z,2017-02-27T10:39:02Z,23,38
0,4415,6,2017-01-27T10:54:35Z,2017-02-27T10:54:35Z,32,143
0,2883,9,2017-01-27T10:59:57Z,2017-02-27T10:59:57Z,84,143
0,4057,1,2017-01-27T12:32:53Z,2017-02-27T12:32:53Z,75,299
1,203,9,2017-01-27T12:39:55Z,2017-02-27T12:39:55Z,12,14
0,2872,10,2017-01-27T12:56:14Z,2017-02-27T12:56:14Z,53,211
1,50,9,2017-01-27T13:20:19Z,2017-02-27T13:20:19Z,6,19
1,1775,10,2017-01-27T16:15:23Z,2017-02-27T16:15:23Z,76,301
0,4927,7,2017-01-27T16:20:03Z,2017-02-27T16:20:03Z,3,4
0,4406,2,2017-01-27T16:32:03Z,2017-02-27T16:32:03Z,28,94
0,4361,0,2017-01-27T17:40:35Z,2017-02-27T17:40:35Z,10,16
1,563,10,2017-01-27T18:36:08Z,2017-02-27T18:36:08Z,125,578
0,4463,4,2017-01-27T18:49:21Z,2017-02-27T18:49:21Z,99,218
0,4994,8,2017-01-27T22:14:12Z,2017-02-27T22:14:12Z,112,509
1,1420,10,2017-01-28T03:12:56Z,2017-02-28T03:12:56Z,73,321
0,4889,8,2017-01-28T09:26:45Z,2017-02-28T09:26:45Z,12,45
1,1253,10,2017-01-28T09:40:29Z,2017-02-28T09:40:29Z,146,489
0,5192,8,2017-01-28T09:46:17Z,2017-02-28T09:46:17Z,90,345
0,3786,1,2017-01-28T09:53:40Z,2017-02-28T09:53:40Z,8,15
1,2400,2,2017-01-28T12:59:09Z,2017-02-28T12:59:09Z,15,64
0,3604,10,2017-01-28T13:00:14Z,2017-02-28T13:00:14Z,46,105
1,2294,2,2017-01-28T13:54:04Z,2017-02-28T13:54:04Z,98,336
0,3953,1,2017-01-28T15:10:17Z,2017-02-28T15:10:17Z,7,31
0,4640,0,2017-01-28T15:38:27Z,2017-02-28T15:38:27Z,102,181
0,5041,7,2017-01-28T15:56:27Z,2017-02-28T15:56:27Z,15,52
0,4565,1,2017-01-28T16:33:05Z,2017-02-28T16:33:05Z,99,182
1,69,9,2017-01-28T18:08:29Z,2017-02-28T18:08:29Z,90,255
0,4870,0,2017-01-28T20:01:32Z,2017-02-28T20:01:32Z,4,4
0,5027,7,2017-01-28T21:39:06Z,2017-02-28T21:39:06Z,8,28
0,5281,8,2017-01-28T22:52:19Z,2017-02-28T22:52:19Z,5,21
0,4868,3,2017-01-29T00:42:25Z,2017-02-28T00:42:25Z,11,40
0,5321,7,2017-01-29T00:52:42Z,2017-02-28T00:52:42Z,15,48
1,1790,2,2017-01-29T02:28:09Z,2017-02-28T02:28:09Z,130,346
0,3187,9,2017-01-29T03:55:14Z,2017-02-28T03:55:14Z,9,28
0,4827,0,2017-01-29T08:41:14Z,2017-02-28T08:41:14Z,95,309
0,5112,8,2017-01-29T09:47:20Z,2017-02-28T09:47:20Z,5,19
1,2602,7,2017-01-29T10:55:24Z,2017-02-28T10:55:24Z,7,13
0,3281,9,2017-01-29T11:21:48Z,2017-02-28T11:21:48Z,12,18
1,647,9,2017-01-29T12:59:42Z,2017-02-28T12:59:42Z,92,349
0,3542,10,2017-01-29T13:08:37Z,2017-02-28T13:08:37Z,37,128
1,1052,10,2017-01-29T17:53:41Z,2017-02-28T17:53:41Z,20,50
0,4796,6,2017-01-29T19:19:49Z,2017-02-28T19:19:49Z,71,156
0,4712,2,2017-01-29T21:21:07Z,2017-02-28T21:21:07Z,87,356
1,77,9,2017-01-29T23:01:29Z,2017-02-28T23:01:29Z,148,576
1,1319,10,2017-01-30T00:58:57Z,2017-02-28T00:58:57Z,91,289
0,5046,8,2017-01-30T03:33:44Z,2017-02-28T03:33:44Z,101,344
1,858,9,2017-01-30T05:50:02Z,2017-02-28T05:50:02Z,29,41
0,4866,4,2017-01-30T07:10:52Z,2017-02-28T07:10:52Z,13,50
0,3761,0,2017-01-30T07:34:04Z,2017-02-28T07:34:04Z,68,274
1,1118,10,2017-01-30T08:22:24Z,2017-02-28T08:22:24Z,78,315
0,5008,7,2017-01-30T13:31:51Z,2017-02-28T13:31:51Z,3,10
1,964,10,2017-01-30T13:43:18Z,2017-02-28T13:43:18Z,5,12
1,1988,5,2017-01-30T13:53:41Z,2017-02-28T13:53:41Z,16,39
1,1462,9,2017-01-30T14:10:53Z,2017-02-28T14:10:53Z,7,19
1,1197,10,2017-01-30T15:13:12Z,2017-02-28T15:13:12Z,101,327
1,59,9,2017-01-30T15:55:37Z,2017-02-28T15:55:37Z,10,14
0,3069,9,2017-01-30T17:59:47Z,2017-02-28T17:59:47Z,3,9
0,4496,2,2017-01-30T18:22:38Z,2017-02-28T18:22:38Z,5,11
1,347,9,2017-01-30T18:28:04Z,2017-02-28T18:28:04Z,121,228
0,3670,6,2017-01-30T18:38:21Z,2017-02-28T18:38:21Z,39,86
0,2959,10,2017-01-30T23:41:52Z,2017-02-28T23:41:52Z,7,20
0,3690,5,2017-01-31T03:11:37Z,2017-02-28T03:11:37Z,59,260
1,1648,10,2017-01-31T05:02:54Z,2017-02-28T05:02:54Z,15,54
1,230,9,2017-01-31T11:04:41Z,2017-02-28T11:04:41Z,92,224
0,3213,9,2017-01-31T11:10:47Z,2017-02-28T11:10:47Z,10,33
1,172,9,2017-01-31T15:03:06Z,2017-02-28T15:03:06Z,96,324
0,4982,7,2017-01-31T15:35:03Z,2017-02-28T15:35:03Z,3,10
0,4225,3,2017-01-31T19:15:15Z,2017-02-28T19:15:15Z,88,334
1,2365,4,2017-01-31T19:26:56Z,2017-02-28T19:26:56Z,62,190
0,3639,2,2017-01-31T19:51:34Z,2017-02-28T19:51:34Z,5,18
0,3175,10,2017-01-31T20:13:04Z,2017-02-28T20:13:04Z,5,18
1,1657,10,2017-01-31T23:43:29Z,2017-02-28T23:43:29Z,102,296
1,1412,9,2017-01-31T23:45:30Z,2017-02-28T23:45:30Z,5,11
0,10646,8,2017-02-01T00:02:22Z,2017-03-01T00:02:22Z,11,19
1,7650,0,2017-02-01T02:15:48Z,2017-03-01T02:15:48Z,22,69
0,9880,3,2017-02-01T02:51:21Z,2017-03-01T02:51:21Z,3,8
0,10619,7,2017-02-01T03:25:08Z,2017-03-01T03:25:08Z,3,12
1,7826,4,2017-02-01T05:07:50Z,2017-03-01T05:07:50Z,105,341
0,10192,8,2017-02-01T10:33:20Z,2017-03-01T10:33:20Z,24,118
1,5720,9,2017-02-01T11:21:21Z,2017-03-01T11:21:21Z,98,311
1,5564,10,2017-02-01T11:44:40Z,2017-03-01T11:44:40Z,29,68
0,9229,3,2017-02-01T11:51:38Z,2017-03-01T11:51:38Z,10,28
0,10068,8,2017-02-01T12:31:47Z,2017-03-01T12:31:47Z,6,8
0,8974,2,2017-02-01T12:40:23Z,2017-03-01T12:40:23Z,25,85
1,7345,6,2017-02-01T13:38:22Z,2017-03-01T13:38:22Z,79,240
1,7426,1,2017-02-01T13:45:11Z,2017-03-01T13:45:11Z,13,42
0,10700,8,2017-02-01T14:10:44Z,2017-03-01T14:10:44Z,23,44
0,9735,0,2017-02-01T15:56:11Z,2017-03-01T15:56:11Z,60,213
1,5612,9,2017-02-01T19:12:54Z,2017-03-01T19:12:54Z,11,46
1,5884,10,2017-02-01T20:20:44Z,2017-03-01T20:20:44Z,17,57
1,6013,10,2017-02-01T22:34:45Z,2017-03-01T22:34:45Z,4,16
1,5644,9,2017-02-01T23:14:25Z,2017-03-01T23:14:25Z,81,125
1,7982,7,2017-02-02T00:37:15Z,2017-03-02T00:37:15Z,37,46
1,5978,9,2017-02-02T00:37:32Z,2017-03-02T00:37:32Z,16,44
0,9699,1,2017-02-02T00:48:11Z,2017-03-02T00:48:11Z,7,26
1,8037,7,2017-02-02T02:26:53Z,2017-03-02T02:26:53Z,4,10
0,9752,6,2017-02-02T03:57:20Z,2017-03-02T03:57:20Z,9,30
1,5380,10,2017-02-02T04:27:24Z,2017-03-02T04:27:24Z,7,18
1,7328,6,2017-02-02T09:50:25Z,2017-03-02T09:50:25Z,11,32
1,5701,9,2017-02-02T09:59:22Z,2017-03-02T09:59:22Z,7,28
0,10016,7,2017-02-02T10:38:16Z,2017-03-02T10:38:16Z,18,71
0,10518,8,2017-02-02T11:42:00Z,2017-03-02T11:42:00Z,19,68
1,7937,8,2017-02-02T12:00:44Z,2017-03-02T12:00:44Z,15,46
1,7196,0,2017-02-02T13:53:23Z,2017-03-02T13:53:23Z,7,28
0,8829,10,2017-02-02T14:33:57Z,2017-03-02T14:33:57Z,17,29
0,9617,3,2017-02-02T17:05:48Z,2017-03-02T17:05:48Z,80,228
0,8069,9,2017-02-02T17:23:19Z,2017-03-02T17:23:19Z,8,25
0,9864,6,2017-02-02T17:26:40Z,2017-03-02T17:26:40Z,14,49
1,7841,4,2017-02-02T17:57:11Z,2017-03-02T17:57:11Z,14,42
1,7093,0,2017-02-02T18:47:15Z,2017-03-02T18:47:15Z,45,139
1,7287,4,2017-02-02T18:54:47Z,2017-03-02T18:54:47Z,18,46
1,7740,1,2017-02-02T19:08:42Z,2017-03-02T19:08:42Z,3,8
0,9583,5,2017-02-02T21:50:15Z,2017-03-02T21:50:15Z,105,406
0,10473,7,2017-02-02T22:43:13Z,2017-03-02T22:43:13Z,24,70
0,10038,8,2017-02-03T03:08:46Z,2017-03-03T03:08:46Z,4,13
0,8831,2,2017-02-03T07:24:42Z,2017-03-03T07:24:42Z,127,319
0,8342,9,2017-02-03T07:36:21Z,2017-03-03T07:36:21Z,3,9
0,9311,3,2017-02-03T09:14:06Z,2017-03-03T09:14:06Z,55,178
0,8604,10,2017-02-03T09:31:30Z,2017-03-03T09:31:30Z,23,92
0,9054,0,2017-02-03T12:44:41Z,2017-03-03T12:44:41Z,43,131
0,8727,10,2017-02-03T13:02:49Z,2017-03-03T13:02:49Z,104,217
1,6404,10,2017-02-03T18:01:21Z,2017-03-03T18:01:21Z,8,27
1,6538,9,2017-02-03T19:51:10Z,2017-03-03T19:51:10Z,20,42
0,9151,6,2017-02-03T22:48:15Z,2017-03-03T22:48:15Z,11,33
1,6797,10,2017-02-04T02:01:17Z,2017-03-04T02:01:17Z,3,12
1,6585,9,2017-02-04T03:11:23Z,2017-03-04T03:11:23Z,28,98
0,10354,8,2017-02-04T03:57:33Z,2017-03-04T03:57:33Z,54,124
0,8689,10,2017-02-04T04:08:36Z,2017-03-04T04:08:36Z,39,125
0,9557,2,2017-02-04T07:55:37Z,2017-03-04T07:55:37Z,35,59
0,8263,9,2017-02-04T09:29:13Z,2017-03-04T09:29:13Z,16,68
0,9474,3,2017-02-04T10:22:35Z,2017-03-04T10:22:35Z,4,12
0,10569,7,2017-02-04T11:02:25Z,2017-03-04T11:02:25Z,6,21
0,8903,4,2017-02-04T12:47:22Z,2017-03-04T12:47:22Z,77,304
1,7920,8,2017-02-04T15:44:09Z,2017-03-04T15:44:09Z,4,12
1,6527,10,2017-02-04T16:09:28Z,2017-03-04T16:09:28Z,3,21
0,9517,3,2017-02-04T17:01:11Z,2017-03-04T17:01:11Z,16,56
1,7604,6,2017-02-04T18:40:47Z,2017-03-04T18:40:47Z,20,62
1,7454,0,2017-02-04T21:19:34Z,2017-03-04T21:19:34Z,121,343
1,5475,10,2017-02-04T22:37:13Z,2017-03-04T22:37:13Z,3,8
1,7606,0,2017-02-04T22:41:04Z,2017-03-04T22:41:04Z,11,27
1,7882,3,2017-02-05T04:17:40Z,2017-03-05T04:17:40Z,5,11
0,10246,8,2017-02-05T04:20:09Z,2017-03-05T04:20:09Z,4,11
0,9834,6,2017-02-05T05:19:11Z,2017-03-05T05:19:11Z,20,52
1,5716,10,2017-02-05T05:50:56Z,2017-03-05T05:50:56Z,79,314
0,10853,7,2017-02-05T06:32:36Z,2017-03-05T06:32:36Z,91,237
0,10037,8,2017-02-05T07:34:17Z,2017-03-05T07:34:17Z,7,17
0,9353,3,2017-02-05T09:05:09Z,2017-03-05T09:05:09Z,3,7
0,8131,9,2017-02-05T11:17:23Z,2017-03-05T11:17:23Z,33,66
0,10454,8,2017-02-05T13:53:07Z,2017-03-05T13:53:07Z,7,9
1,6495,9,2017-02-05T16:12:14Z,2017-03-05T16:12:14Z,5,12
0,8085,9,2017-02-05T18:08:28Z,2017-03-05T18:08:28Z,5,14
1,6475,9,2017-02-05T19:20:41Z,2017-03-05T19:20:41Z,4,13
0,9601,3,2017-02-05T20:11:40Z,2017-03-05T20:11:40Z,6,19
0,9030,6,2017-02-05T20:37:27Z,2017-03-05T20:37:27Z,145,495
0,8579,9,2017-02-05T23:24:17Z,2017-03-05T23:24:17Z,12,50
1,5369,9,2017-02-06T03:10:37Z,2017-03-06T03:10:37Z,55,212
0,8485,9,2017-02-06T05:57:48Z,2017-03-06T05:57:48Z,19,53
1,7311,6,2017-02-06T06:33:59Z,2017-03-06T06:33:59Z,6,21
1,5912,10,2017-02-06T06:56:35Z,2017-03-06T06:56:35Z,5,6
1,6848,9,2017-02-06T08:21:31Z,2017-03-06T08:21:31Z,132,298
0,10577,7,2017-02-06T08:34:48Z,2017-03-06T08:34:48Z,9,28
1,7562,0,2017-02-06T08:49:50Z,2017-03-06T08:49:50Z,4,14
1,5665,10,2017-02-06T08:58:29Z,2017-03-06T08:58:29Z,6,23
0,10683,7,2017-02-06T10:07:50Z,2017-03-06T10:07:50Z,33,114
1,7765,0,2017-02-06T10:43:04Z,2017-03-06T10:43:04Z,3,7
0,10117,7,2017-02-06T11:01:50Z,2017-03-06T11:01:50Z,25,75
1,8017,8,2017-02-06T12:29:44Z,2017-03-06T12:29:44Z,20,46
0,10546,7,2017-02-06T12:48:39Z,2017-03-06T12:48:39Z,13,0
1,7820,4,2017-02-06T12:51:52Z,2017-03-06T12:51:52Z,97,318
0,10688,7,2017-02-06T13:36:43Z,2017-03-06T13:36:43Z,43,118
1,5893,9,2017-02-06T15:39:46Z,2017-03-06T15:39:46Z,3,13
1,6555,9,2017-02-06T16:35:07Z,2017-03-06T16:35:07Z,42,112
0,8250,9,2017-02-06T18:10:17Z,2017-03-06T18:10:17Z,16,51
1,7878,3,2017-02-06T18:48:17Z,2017-03-06T18:48:17Z,86,319
1,5449,10,2017-02-06T20:20:47Z,2017-03-06T20:20:47Z,10,52
1,6339,10,2017-02-06T21:48:35Z,2017-03-06T21:48:35Z,3,14
1,5727,9,2017-02-06T21:55:55Z,2017-03-06T21:55:55Z,6,16
1,7782,4,2017-02-06T22:46:55Z,2017-03-06T22:46:55Z,3,7
0,8164,9,2017-02-06T23:43:00Z,2017-03-06T23:43:00Z,12,36
1,6765,9,2017-02-07T00:47:00Z,2017-03-07T00:47:00Z,67,171
1,7687,4,2017-02-07T01:14:38Z,2017-03-07T01:14:38Z,100,336
1,7637,5,2017-02-07T03:02:34Z,2017-03-07T03:02:34Z,6,18
1,7970,7,2017-02-07T04:12:45Z,2017-03-07T04:12:45Z,126,405
1,6933,9,2017-02-07T08:33:53Z,2017-03-07T08:33:53Z,56,109
0,10196,7,2017-02-07T10:03:29Z,2017-03-07T10:03:29Z,6,19
0,8869,3,2017-02-07T10:37:23Z,2017-03-07T10:37:23Z,34,110
1,6144,10,2017-02-07T11:02:44Z,2017-03-07T11:02:44Z,3,10
0,8820,10,2017-02-07T12:14:41Z,2017-03-07T12:14:41Z,59,214
1,6045,9,2017-02-07T12:39:05Z,2017-03-07T12:39:05Z,116,311
1,5375,10,2017-02-07T15:01:24Z,2017-03-07T15:01:24Z,7,4
1,7857,6,2017-02-07T16:31:47Z,2017-03-07T16:31:47Z,35,174
0,10312,8,2017-02-07T17:42:16Z,2017-03-07T17:42:16Z,5,12
1,5802,10,2017-02-07T18:28:22Z,2017-03-07T18:28:22Z,15,53
1,5350,10,2017-02-07T18:43:31Z,2017-03-07T18:43:31Z,5,10
0,9532,4,2017-02-07T20:04:01Z,2017-03-07T20:04:01Z,4,12
1,7758,5,2017-02-07T20:10:28Z,2017-03-07T20:10:28Z,13,40
0,9910,6,2017-02-07T22:41:33Z,2017-03-07T22:41:33Z,96,313
0,9935,5,2017-02-07T23:22:45Z,2017-03-07T23:22:45Z,6,27
1,5485,9,2017-02-07T23:52:17Z,2017-03-07T23:52:17Z,75,205
1,6866,10,2017-02-08T02:04:46Z,2017-03-08T02:04:46Z,26,78
0,9367,3,2017-02-08T03:38:14Z,2017-03-08T03:38:14Z,8,18
1,7316,5,2017-02-08T04:18:23Z,2017-03-08T04:18:23Z,14,55
0,9994,7,2017-02-08T04:42:34Z,2017-03-08T04:42:34Z,6,9
0,10620,7,2017-02-08T04:59:41Z,2017-03-08T04:59:41Z,15,67
0,10451,8,2017-02-08T06:03:12Z,2017-03-08T06:03:12Z,113,500
1,7693,2,2017-02-08T06:10:19Z,2017-03-08T06:10:19Z,7,32
1,7853,0,2017-02-08T06:59:55Z,2017-03-08T06:59:55Z,7,26
0,9111,0,2017-02-08T07:39:09Z,2017-03-08T07:39:09Z,131,348
1,7381,1,2017-02-08T10:29:52Z,2017-03-08T10:29:52Z,3,10
1,6898,10,2017-02-08T10:49:13Z,2017-03-08T10:49:13Z,53,158
1,6549,10,2017-02-08T11:55:40Z,2017-03-08T11:55:40Z,33,142
0,9552,6,2017-02-08T12:20:51Z,2017-03-08T12:20:51Z,69,232
1,7521,5,2017-02-08T12:39:42Z,2017-03-08T12:39:42Z,40,114
1,5804,10,2017-02-08T12:43:19Z,2017-03-08T12:43:19Z,21,40
1,6801,10,2017-02-08T14:22:08Z,2017-03-08T14:22:08Z,37,144
0,10821,7,2017-02-08T14:33:17Z,2017-03-08T14:33:17Z,25,53
0,9430,5,2017-02-08T15:23:18Z,2017-03-08T15:23:18Z,20,63
0,10479,7,2017-02-08T17:10:59Z,2017-03-08T17:10:59Z,77,188
0,10405,8,2017-02-08T17:35:41Z,2017-03-08T17:35:41Z,30,115
1,7773,6,2017-02-08T18:27:31Z,2017-03-08T18:27:31Z,120,317
0,8548,9,2017-02-08T18:58:54Z,2017-03-08T18:58:54Z,75,280
0,9402,6,2017-02-08T22:02:47Z,2017-03-08T22:02:47Z,3,9
1,6424,10,2017-02-08T22:53:12Z,2017-03-08T22:53:12Z,68,170
1,5400,9,2017-02-08T23:19:10Z,2017-03-08T23:19:10Z,7,24
0,10498,7,2017-02-08T23:39:11Z,2017-03-08T23:39:11Z,61,231
1,7659,5,2017-02-09T01:26:59Z,2017-03-09T01:26:59Z,10,37
0,9187,5,2017-02-09T01:47:04Z,2017-03-09T01:47:04Z,14,50
1,7184,1,2017-02-09T01:53:13Z,2017-03-09T01:53:13Z,17,55
1,7524,0,2017-02-09T02:16:24Z,2017-03-09T02:16:24Z,8,25
0,9788,4,2017-02-09T02:56:40Z,2017-03-09T02:56:40Z,6,19
1,8003,7,2017-02-09T03:08:43Z,2017-03-09T03:08:43Z,3,12
0,8813,10,2017-02-09T03:13:56Z,2017-03-09T03:13:56Z,4,21
1,6154,9,2017-02-09T04:26:11Z,2017-03-09T04:26:11Z,115,418
0,8181,10,2017-02-09T05:19:31Z,2017-03-09T05:19:31Z,48,148
0,8380,10,2017-02-09T11:03:35Z,2017-03-09T11:03:35Z,20,62
0,10666,8,2017-02-09T13:34:23Z,2017-03-09T13:34:23Z,6,36
0,8760,9,2017-02-09T14:25:34Z,2017-03-09T14:25:34Z,4,13
1,7807,6,2017-02-09T14:58:13Z,2017-03-09T14:58:13Z,5,12
1,6674,9,2017-02-09T15:09:37Z,2017-03-09T15:09:37Z,58,82
0,8118,9,2017-02-09T16:50:54Z,2017-03-09T16:50:54Z,41,116
1,6623,10,2017-02-09T21:35:42Z,2017-03-09T21:35:42Z,18,50
0,8451,9,2017-02-09T21:45:31Z,2017-03-09T21:45:31Z,3,9
0,10529,8,2017-02-09T23:56:12Z,2017-03-09T23:56:12Z,51,100
1,7441,0,2017-02-10T00:39:43Z,2017-03-10T00:39:43Z,7,27
1,7582,0,2017-02-10T02:19:22Z,2017-03-10T02:19:22Z,21,56
1,6393,9,2017-02-10T04:33:33Z,2017-03-10T04:33:33Z,61,157
0,8264,10,2017-02-10T04:51:06Z,2017-03-10T04:51:06Z,24,37
0,10035,7,2017-02-10T06:47:10Z,2017-03-10T06:47:10Z,3,6
0,9826,2,2017-02-10T07:37:08Z,2017-03-10T07:37:08Z,15,43
1,7579,4,2017-02-10T08:00:59Z,2017-03-10T08:00:59Z,21,48
1,7378,2,2017-02-10T08:37:25Z,2017-03-10T08:37:25Z,9,13
0,10399,7,2017-02-10T09:03:51Z,2017-03-10T09:03:51Z,125,331
1,6029,9,2017-02-10T09:48:58Z,2017-03-10T09:48:58Z,11,47
1,7503,5,2017-02-10T10:37:34Z,2017-03-10T10:37:34Z,6,13
0,10139,7,2017-02-10T10:48:13Z,2017-03-10T10:48:13Z,68,235
